{'tag': '내가', 'count': 467}
{'tag': '오븐에서', 'count': 1}
{'tag': '굽나요', 'count': 1}
{'tag': '강렬하네요', 'count': 1}
{'tag': '가스는', 'count': 1}
{'tag': '가스도', 'count': 1}
{'tag': '메탄도', 'count': 1}
{'tag': '냄새나고', 'count': 1}
{'tag': '재미있더라', 'count': 1}
{'tag': '첨가하는', 'count': 1}
{'tag': '시기를', 'count': 1}
{'tag': '넘기면', 'count': 1}
{'tag': '케이틀린을', 'count': 1}
{'tag': '물러서', 'count': 1}
{'tag': '관제탑', 'count': 1}
{'tag': '소령', 'count': 1}
{'tag': '안목', 'count': 1}
{'tag': '높다', 'count': 1}
{'tag': '벌거벗은', 'count': 1}
{'tag': '원주민', 'count': 1}
{'tag': '좋아지면', 'count': 1}
{'tag': '놀려보게', 'count': 1}
{'tag': '커미션을', 'count': 1}
{'tag': '일하나요', 'count': 1}
{'tag': '뇌물이죠', 'count': 1}
{'tag': '맛나겠다', 'count': 1}
{'tag': '98점입니다', 'count': 1}
{'tag': '제5조에', 'count': 1}
{'tag': '주방', 'count': 1}
{'tag': '밖에선', 'count': 1}
{'tag': '읽어봐야겠다', 'count': 1}
{'tag': '형사', 'count': 1}
{'tag': '하셔도', 'count': 1}
{'tag': '분다의', 'count': 1}
{'tag': '걔도', 'count': 1}
{'tag': '직전의', 'count': 1}
{'tag': '남자만', 'count': 1}
{'tag': '다야', 'count': 1}
{'tag': '잡자는', 'count': 1}
{'tag': '파워의', 'count': 1}
{'tag': '행방은', 'count': 1}
{'tag': '오리무중이야', 'count': 1}
{'tag': '알아듣겠어', 'count': 1}
{'tag': '대충은', 'count': 1}
{'tag': '아름다우시군요', 'count': 1}
{'tag': '배지', 'count': 1}
{'tag': '보여줘요', 'count': 1}
{'tag': '눈부셔요', 'count': 1}
{'tag': '끝이', 'count': 1}
{'tag': '없으시네요', 'count': 1}
{'tag': '얘한테', 'count': 1}
{'tag': '폐업시키세요', 'count': 1}
{'tag': '아네', 'count': 1}
{'tag': '소리만', 'count': 1}
{'tag': '외출도', 'count': 1}
{'tag': '위반사항이', 'count': 1}
{'tag': '많대', 'count': 1}
{'tag': '잡는다니까', 'count': 1}
{'tag': '하구요', 'count': 1}
{'tag': '걸려들다니', 'count': 1}
{'tag': '원하던', 'count': 1}
{'tag': '옮겼어', 'count': 1}
{'tag': '상자들', 'count': 1}
{'tag': '빠이빠이', 'count': 1}
{'tag': '부리는', 'count': 1}
{'tag': '손아', 'count': 1}
{'tag': '이거겠지', 'count': 1}
{'tag': '베이워치', 'count': 1}
{'tag': '테이프에다', 'count': 1}
{'tag': '녹화한', 'count': 1}
{'tag': '돈다', 'count': 1}
{'tag': '포르노였으면', 'count': 1}
{'tag': '로스잖아', 'count': 1}
{'tag': '대학생활도', 'count': 1}
{'tag': '했는걸', 'count': 1}
{'tag': '참아보지', 'count': 1}
{'tag': '보트놀이가', 'count': 1}
{'tag': '보트놀이', 'count': 1}
{'tag': '국제면', 'count': 1}
{'tag': '7면에도', 'count': 1}
{'tag': '동그라미', 'count': 1}
{'tag': '얻으란', 'count': 1}
{'tag': '놈들이야', 'count': 1}
{'tag': '욕조', 'count': 1}
{'tag': '들여놔', 'count': 1}
{'tag': '내놨네', 'count': 1}
{'tag': '위생법', 'count': 1}
{'tag': '11조', 'count': 1}
{'tag': 'B항에', 'count': 1}
{'tag': '쓰레기는', 'count': 1}
{'tag': '내가야죠', 'count': 1}
{'tag': '세탁소를', 'count': 1}
{'tag': '돌아가야', 'count': 1}
{'tag': '위생보다', 'count': 1}
{'tag': '편리함이', 'count': 1}
{'tag': '우선이란', 'count': 1}
{'tag': '말이오', 'count': 1}
{'tag': '피곤하실', 'count': 1}
{'tag': '드려요', 'count': 1}
{'tag': '그만해요', 'count': 1}
{'tag': '재미있었지만', 'count': 1}
{'tag': '외식할', 'count': 1}
{'tag': '경고로', 'count': 1}
{'tag': '끝내겠소', 'count': 1}
{'tag': '책에서', 'count': 1}
{'tag': '샐러드요', 'count': 1}
{'tag': '전해요', 'count': 1}
{'tag': '한잔하자', 'count': 1}
{'tag': '98', 'count': 1}
{'tag': '까다롭지만', 'count': 1}
{'tag': '불편하면', 'count': 1}
{'tag': '만들어주고', 'count': 1}
{'tag': '생일선물이야', 'count': 1}
{'tag': '의미심장하고', 'count': 1}
{'tag': '마련했는데', 'count': 1}
{'tag': '장례식에', 'count': 1}
{'tag': '요리라는데', 'count': 1}
{'tag': '거절하고', 'count': 1}
{'tag': '말았네', 'count': 1}
{'tag': '문상객이', 'count': 1}
{'tag': '모니', 'count': 1}
{'tag': '생일선물', 'count': 1}
{'tag': '준비했냐', 'count': 1}
{'tag': '쿠폰은', 'count': 1}
{'tag': '발행하지', 'count': 1}
{'tag': '먹던지', 'count': 1}
{'tag': '장례식이', 'count': 1}
{'tag': '오믈렛', 'count': 1}
{'tag': '주문하세요', 'count': 1}
{'tag': '호모에렉투스가', 'count': 1}
{'tag': '나무연장으로', 'count': 1}
{'tag': '사냥을', 'count': 1}
{'tag': '연구결과에', 'count': 1}
{'tag': '미찌의', 'count': 1}
{'tag': '정체는', 'count': 1}
{'tag': '햄스터예요', 'count': 1}
{'tag': '그이가', 'count': 1}
{'tag': '도맡아', 'count': 1}
{'tag': '처리했는데', 'count': 1}
{'tag': '고렇지', 'count': 1}
{'tag': '샀는데', 'count': 1}
{'tag': '자루', 'count': 1}
{'tag': '쓰다가', 'count': 1}
{'tag': '시도', 'count': 1}
{'tag': '적어주랴', 'count': 1}
{'tag': '사든지', 'count': 1}
{'tag': '상심한', 'count': 1}
{'tag': '나왔다고', 'count': 1}
{'tag': '엉망이든', 'count': 1}
{'tag': '포장할까', 'count': 1}
{'tag': '과부', 'count': 1}
{'tag': '앞으로도', 'count': 1}
{'tag': '이용해주세요', 'count': 1}
{'tag': '들어갈래요', 'count': 1}
{'tag': '좋지요', 'count': 1}
{'tag': '찬성입니다', 'count': 1}
{'tag': '공중위생과', 'count': 1}
{'tag': '직원', 'count': 1}
{'tag': '셰릴', 'count': 1}
{'tag': '완성이야', 'count': 1}
{'tag': '동업하자', 'count': 1}
{'tag': '재정', 'count': 1}
{'tag': '송구해서', 'count': 1}
{'tag': '어쩌냐', 'count': 1}
{'tag': '자요', 'count': 1}
{'tag': '책이라면', 'count': 1}
{'tag': '얘기죠', 'count': 1}
{'tag': '우정이에요', 'count': 1}
{'tag': '수고를', 'count': 1}
{'tag': '감수하다니', 'count': 1}
{'tag': '모두와서', 'count': 1}
{'tag': '연설좀', 'count': 1}
{'tag': '불참할수', 'count': 1}
{'tag': '패스는', 'count': 1}
{'tag': '데이빗도', 'count': 1}
{'tag': '강연', 'count': 1}
{'tag': '싶을거야', 'count': 1}
{'tag': '꿈일거야', 'count': 1}
{'tag': '공항에서', 'count': 1}
{'tag': '피자토핑이나', 'count': 1}
{'tag': '볼때의', 'count': 1}
{'tag': '떨림은', 'count': 1}
{'tag': '물으시고요', 'count': 1}
{'tag': '참이었죠', 'count': 1}
{'tag': '기쁘네요', 'count': 1}
{'tag': '분명하게', 'count': 1}
{'tag': '수영복', 'count': 1}
{'tag': '입죠', 'count': 1}
{'tag': '거래치고', 'count': 1}
{'tag': '묘하군요', 'count': 1}
{'tag': '맹세합니다', 'count': 1}
{'tag': '미소까지', 'count': 1}
{'tag': '띤걸', 'count': 1}
{'tag': '말장난이', 'count': 1}
{'tag': '분명한데', 'count': 1}
{'tag': '충고는', 'count': 1}
{'tag': '금물이라구', 'count': 1}
{'tag': '페니스에', 'count': 1}
{'tag': '피비만', 'count': 1}
{'tag': '오늘밤에요', 'count': 1}
{'tag': '투명도도', 'count': 1}
{'tag': '낮고요', 'count': 1}
{'tag': '자기의', 'count': 1}
{'tag': '충고가', 'count': 1}
{'tag': '결과를', 'count': 1}
{'tag': '엉뚱한', 'count': 1}
{'tag': '훼방놓는', 'count': 1}
{'tag': '볼게', 'count': 1}
{'tag': '장마라는', 'count': 1}
{'tag': '없었는데', 'count': 1}
{'tag': '바이러스가', 'count': 1}
{'tag': '분명해', 'count': 1}
{'tag': '하드가', 'count': 1}
{'tag': '지워졌어', 'count': 1}
{'tag': '메일이었는데', 'count': 1}
{'tag': '인생까지', 'count': 1}
{'tag': '망쳐줘서', 'count': 1}
{'tag': '뽀뽀해주면', 'count': 1}
{'tag': '풀리던데', 'count': 1}
{'tag': '해결해', 'count': 1}
{'tag': '도울게요', 'count': 1}
{'tag': '판게아', 'count': 1}
{'tag': '대륙의', 'count': 1}
{'tag': '분리로', 'count': 1}
{'tag': '당신이라구요', 'count': 1}
{'tag': '습도가', 'count': 1}
{'tag': '높을땐', 'count': 1}
{'tag': '참견', 'count': 1}
{'tag': '해야한다구', 'count': 1}
{'tag': '휴가가', 'count': 1}
{'tag': '약사학회나', 'count': 1}
{'tag': '무슨일로', 'count': 1}
{'tag': '학생이에요', 'count': 1}
{'tag': '제게서', 'count': 1}
{'tag': '제약업에', 'count': 1}
{'tag': '모든걸', 'count': 1}
{'tag': '노출', 'count': 1}
{'tag': '고상하지', 'count': 1}
{'tag': '우리에게', 'count': 1}
{'tag': '질문하실건', 'count': 1}
{'tag': '넘어오는', 'count': 1}
{'tag': '레즈비언이었어요', 'count': 1}
{'tag': '이런일도', 'count': 1}
{'tag': '박수', 'count': 1}
{'tag': '쳐요', 'count': 1}
{'tag': '365일', 'count': 1}
{'tag': '헬스클럽에', 'count': 1}
{'tag': '갔지만', 'count': 1}
{'tag': '수확을', 'count': 1}
{'tag': '거둘수', 'count': 1}
{'tag': '즐긴다거나', 'count': 1}
{'tag': '예쁘더라구', 'count': 1}
{'tag': '간식하려던', 'count': 1}
{'tag': '국산이나', 'count': 1}
{'tag': '캐나다산으로요', 'count': 1}
{'tag': '그러려면', 'count': 1}
{'tag': '물어보려던', 'count': 1}
{'tag': '이별이라', 'count': 1}
{'tag': '못본다는건', 'count': 1}
{'tag': '용납', 'count': 1}
{'tag': '생각됐어요', 'count': 1}
{'tag': '나올차례', 'count': 1}
{'tag': '그치거든', 'count': 1}
{'tag': '결혼해주겠어요', 'count': 1}
{'tag': '예약해', 'count': 1}
{'tag': '미치겠네', 'count': 1}
{'tag': '방음이', 'count': 1}
{'tag': '안되거든', 'count': 1}
{'tag': '수영장에서', 'count': 1}
{'tag': '선탠하는', 'count': 1}
{'tag': '아줌마좀', 'count': 1}
{'tag': '기가노토사우르스', 'count': 1}
{'tag': '녀석들은', 'count': 1}
{'tag': '크지만', 'count': 1}
{'tag': '웃겨요', 'count': 1}
{'tag': '넋이', 'count': 1}
{'tag': '나갔던데요', 'count': 1}
{'tag': '록스타가', 'count': 1}
{'tag': '기분이던데요', 'count': 1}
{'tag': '해가', 'count': 1}
{'tag': '뜬건', 'count': 1}
{'tag': '저위에', 'count': 1}
{'tag': '좋아하나봐', 'count': 1}
{'tag': '이세상', 'count': 1}
{'tag': '미워하지만', 'count': 1}
{'tag': '윗통벗은', 'count': 1}
{'tag': '안보니', 'count': 1}
{'tag': '다행이잖아', 'count': 1}
{'tag': '박사님들', 'count': 1}
{'tag': '말고요', 'count': 1}
{'tag': '뭐하지', 'count': 1}
{'tag': '지하에', 'count': 1}
{'tag': '휴게실이', 'count': 1}
{'tag': '탁구대도', 'count': 1}
{'tag': '있을법', 'count': 1}
{'tag': '어땠지', 'count': 1}
{'tag': '갈겼지', 'count': 1}
{'tag': '머리로', 'count': 1}
{'tag': '박치기했어', 'count': 1}
{'tag': '바다거북이', 'count': 1}
{'tag': '쫓아온대요', 'count': 1}
{'tag': '재밌었어요', 'count': 1}
{'tag': '걸래요', 'count': 1}
{'tag': '게임당', 'count': 1}
{'tag': '50으로', 'count': 1}
{'tag': '전직', 'count': 1}
{'tag': '변호사거든', 'count': 1}
{'tag': '동부지역은', 'count': 1}
{'tag': '화창하겠습니다', 'count': 1}
{'tag': '기집애', 'count': 1}
{'tag': '지난달에', 'count': 1}
{'tag': '조지처럼', 'count': 1}
{'tag': '이순간에도', 'count': 1}
{'tag': '시작하길', 'count': 1}
{'tag': '바라면서', 'count': 1}
{'tag': '갈등', 'count': 1}
{'tag': '때린다구', 'count': 1}
{'tag': '파마머리', 'count': 1}
{'tag': '납작하게', 'count': 1}
{'tag': '만들어요', 'count': 1}
{'tag': '잤대요', 'count': 1}
{'tag': '본인이', 'count': 1}
{'tag': '여자인지', 'count': 1}
{'tag': '거울보고', 'count': 1}
{'tag': '판단해요', 'count': 1}
{'tag': '환상적일', 'count': 1}
{'tag': '쳐다보고', 'count': 1}
{'tag': '지금도요', 'count': 1}
{'tag': '그녀석인줄', 'count': 1}
{'tag': '사람에게', 'count': 1}
{'tag': '간걸', 'count': 1}
{'tag': '됐거든요', 'count': 1}
{'tag': '범죄를', 'count': 1}
{'tag': '싸워야겠다', 'count': 1}
{'tag': '그치만', 'count': 1}
{'tag': '아플때나', 'count': 1}
{'tag': '건강할', 'count': 1}
{'tag': '지켜주겠다고', 'count': 1}
{'tag': '맹세했잖아', 'count': 1}
{'tag': '기권이에요', 'count': 1}
{'tag': '이겼네', 'count': 1}
{'tag': '승리에', 'count': 1}
{'tag': '집착하는', 'count': 1}
{'tag': '바텐더', 'count': 1}
{'tag': '두팀으로', 'count': 1}
{'tag': '수색하고', 'count': 1}
{'tag': '헤어져야겠다고', 'count': 1}
{'tag': '다른사람을', 'count': 1}
{'tag': '좋아해서예요', 'count': 1}
{'tag': '아시잖아요', 'count': 1}
{'tag': '광고만', 'count': 1}
{'tag': '슬퍼져', 'count': 1}
{'tag': '따면', 'count': 1}
{'tag': '달려들잖아', 'count': 1}
{'tag': '생각나거든', 'count': 1}
{'tag': '눈과', 'count': 1}
{'tag': '새침한', 'count': 1}
{'tag': '결혼해도', 'count': 1}
{'tag': '스토커가', 'count': 1}
{'tag': '도난', 'count': 1}
{'tag': '음악엔', 'count': 1}
{'tag': '문외한이지만', 'count': 1}
{'tag': '프라이팬으로', 'count': 1}
{'tag': '때리는', 'count': 1}
{'tag': '생각이지만', 'count': 1}
{'tag': '죽었습니다', 'count': 1}
{'tag': '죽었죠', 'count': 1}
{'tag': '돈이요', 'count': 1}
{'tag': '쟤들이', 'count': 1}
{'tag': '상상하면', 'count': 1}
{'tag': '낫겠죠', 'count': 1}
{'tag': '마시면서', 'count': 1}
{'tag': '딴짓들을', 'count': 1}
{'tag': '하잖아요', 'count': 1}
{'tag': '키스하려고요', 'count': 1}
{'tag': '생각했죠', 'count': 1}
{'tag': '기차와', 'count': 1}
{'tag': '자전거도', 'count': 1}
{'tag': '부모님은', 'count': 1}
{'tag': '페루에', 'count': 1}
{'tag': '가셨다고', 'count': 1}
{'tag': '돌아가신', 'count': 1}
{'tag': '거란다', 'count': 1}
{'tag': '죽겠지', 'count': 1}
{'tag': '힘들었죠', 'count': 1}
{'tag': '실제론', 'count': 1}
{'tag': '10시간', 'count': 1}
{'tag': '대수술이지만', 'count': 1}
{'tag': '떨어지겠죠', 'count': 1}
{'tag': '손이에요', 'count': 1}
{'tag': '야행성', 'count': 1}
{'tag': '동물관에서', 'count': 1}
{'tag': '만납시다', 'count': 1}
{'tag': '무형식의', 'count': 1}
{'tag': '아름다움', 'count': 1}
{'tag': '적절하지', 'count': 1}
{'tag': '가사', 'count': 1}
{'tag': '드물거든요', 'count': 1}
{'tag': '더할', 'count': 1}
{'tag': '나위가', 'count': 1}
{'tag': '메신저처럼', 'count': 1}
{'tag': '동굴을', 'count': 1}
{'tag': '뛰쳐나오죠', 'count': 1}
{'tag': '침입해서는', 'count': 1}
{'tag': '훔쳐갔어요', 'count': 1}
{'tag': '측에서는', 'count': 1}
{'tag': '죽었다고', 'count': 1}
{'tag': '동물원의', 'count': 1}
{'tag': '말이라면', 'count': 1}
{'tag': '무조건', 'count': 1}
{'tag': '립손이란', 'count': 1}
{'tag': '립손이', 'count': 1}
{'tag': '원숭이가', 'count': 1}
{'tag': '뇌물을', 'count': 1}
{'tag': '달라고요', 'count': 1}
{'tag': '말했잖아요', 'count': 1}
{'tag': '몽키샤인의', 'count': 1}
{'tag': '원숭이라고', 'count': 1}
{'tag': '농부는', 'count': 1}
{'tag': '소를', 'count': 1}
{'tag': '햄버거를', 'count': 1}
{'tag': '만드네', 'count': 1}
{'tag': '의사들에', 'count': 1}
{'tag': '믿음이', 'count': 1}
{'tag': '깨지네', 'count': 1}
{'tag': '되는지는', 'count': 1}
{'tag': '레슬리를', 'count': 1}
{'tag': '깨워내고', 'count': 1}
{'tag': '애무를', 'count': 1}
{'tag': '말했어야', 'count': 1}
{'tag': '라모레이', 'count': 1}
{'tag': '박사가', 'count': 1}
{'tag': '대학병원이요', 'count': 1}
{'tag': '나오죠', 'count': 1}
{'tag': '정말인가요', 'count': 1}
{'tag': '도망간다고', 'count': 1}
{'tag': '새빨간', 'count': 1}
{'tag': '살렘에서', 'count': 1}
{'tag': '찾아요', 'count': 1}
{'tag': '도서관의', 'count': 1}
{'tag': '위원회', 'count': 1}
{'tag': '측에', 'count': 1}
{'tag': '동요를', 'count': 1}
{'tag': '부르면요', 'count': 1}
{'tag': '양성애라고', 'count': 1}
{'tag': '믿지를', 'count': 1}
{'tag': '내게는', 'count': 1}
{'tag': '수평타가', 'count': 1}
{'tag': '초대형', 'count': 1}
{'tag': '보트가', 'count': 1}
{'tag': '남자답게', 'count': 1}
{'tag': '내봐요', 'count': 1}
{'tag': '훔쳐냈으니', 'count': 1}
{'tag': '닥치는', 'count': 1}
{'tag': '비벼라', 'count': 1}
{'tag': '용구만', 'count': 1}
{'tag': '됐을지도', 'count': 1}
{'tag': '조셉', 'count': 1}
{'tag': '생겼는지', 'count': 1}
{'tag': '펜실베니아', 'count': 1}
{'tag': '계예요', 'count': 1}
{'tag': '여기오는', 'count': 1}
{'tag': '지퍼', 'count': 1}
{'tag': '올려주겠단', 'count': 1}
{'tag': '없는거', 'count': 1}
{'tag': '1등급', 'count': 1}
{'tag': '진열장에서', 'count': 1}
{'tag': '내려놔도', 'count': 1}
{'tag': '될진', 'count': 1}
{'tag': '발전하지', 'count': 1}
{'tag': '걱정하지도', 'count': 1}
{'tag': '가방속에', 'count': 1}
{'tag': '보기좋아', 'count': 1}
{'tag': '엉덩이만큼만', 'count': 1}
{'tag': '통화했니', 'count': 1}
{'tag': '주말에는', 'count': 1}
{'tag': '그럴리', 'count': 1}
{'tag': '콩으로', 'count': 1}
{'tag': '핫도그도', 'count': 1}
{'tag': '낳기는', 'count': 1}
{'tag': '글렀다고', 'count': 1}
{'tag': '저녁도', 'count': 1}
{'tag': '칭찬을', 'count': 1}
{'tag': '시작이니', 'count': 1}
{'tag': '미안해야', 'count': 1}
{'tag': '마이크와', 'count': 1}
{'tag': '될수도', 'count': 1}
{'tag': '있었다는', 'count': 1}
{'tag': '재밌고', 'count': 1}
{'tag': '만나기가', 'count': 1}
{'tag': '쉬운줄', 'count': 1}
{'tag': '드물지', 'count': 1}
{'tag': '기다려줄래요', 'count': 1}
{'tag': '준거', 'count': 1}
{'tag': '필요한거', 'count': 1}
{'tag': '지난번에도', 'count': 1}
{'tag': '찔렸는데', 'count': 1}
{'tag': '잠도', 'count': 1}
{'tag': '장소인데', 'count': 1}
{'tag': '망할놈의', 'count': 1}
{'tag': '미용실', 'count': 1}
{'tag': '상하게', 'count': 1}
{'tag': '조울증', 'count': 1}
{'tag': '사귀다', 'count': 1}
{'tag': '괜한짓', 'count': 1}
{'tag': '댁이', 'count': 1}
{'tag': '번째예요', 'count': 1}
{'tag': '그중', 'count': 1}
{'tag': '한명은', 'count': 1}
{'tag': '덩치도', 'count': 1}
{'tag': '꼬시는것', 'count': 1}
{'tag': '같았어요', 'count': 1}
{'tag': '구제불능', 'count': 1}
{'tag': '멍청이처럼', 'count': 1}
{'tag': '말안한', 'count': 1}
{'tag': '뭐냐하면', 'count': 1}
{'tag': '가진적이', 'count': 1}
{'tag': '이후로요', 'count': 1}
{'tag': '남자였죠', 'count': 1}
{'tag': '없는거지', 'count': 1}
{'tag': 'TV보고', 'count': 1}
{'tag': '상어를', 'count': 1}
{'tag': '구석이', 'count': 1}
{'tag': '있을줄', 'count': 1}
{'tag': '경우에도', 'count': 1}
{'tag': '사랑하겠노라', 'count': 1}
{'tag': '녹여낸', 'count': 1}
{'tag': '했다니까', 'count': 1}
{'tag': '얘기니', 'count': 1}
{'tag': '어쩌다보니', 'count': 1}
{'tag': '사이였다고', 'count': 1}
{'tag': '악마에게', 'count': 1}
{'tag': '맹세컨대', 'count': 1}
{'tag': '미친개가', 'count': 1}
{'tag': '물어뜯게', 'count': 1}
{'tag': '했을거야', 'count': 1}
{'tag': '오프라', 'count': 1}
{'tag': '윈프리와', 'count': 1}
{'tag': '사귄적이', 'count': 1}
{'tag': '비크람이', 'count': 1}
{'tag': '25년을', 'count': 1}
{'tag': '이혼이라니', 'count': 1}
{'tag': '충격이었죠', 'count': 1}
{'tag': '못하죠', 'count': 1}
{'tag': '저기에선', 'count': 1}
{'tag': '안했고요', 'count': 1}
{'tag': '잤군', 'count': 1}
{'tag': '무례한', 'count': 1}
{'tag': '보낼께요', 'count': 1}
{'tag': '해줄수', 'count': 1}
{'tag': '본적', 'count': 1}
{'tag': '없거든요', 'count': 1}
{'tag': '싶나요', 'count': 1}
{'tag': '매직펜에', 'count': 1}
{'tag': '걱정해도', 'count': 1}
{'tag': '과거에', 'count': 1}
{'tag': '진지했던', 'count': 1}
{'tag': '비행', 'count': 1}
{'tag': '기내에서', 'count': 1}
{'tag': '물놀이', 'count': 1}
{'tag': '튜브를', 'count': 1}
{'tag': '주문했어', 'count': 1}
